cdyd_kod;prz_kod;kod grupy przedmiotów;opis grupy przedmiotów;przedmiot;jezyk_przedm;prz_jed_dawca;prz_jed_biorcy;tzaj_kod;zajecia;liczba_godz;numer_grupy;opis_grupy;dzien_tygodnia;data;godz_od;godz_do;lokalizacja;prowadzacy;tytul;jedn_os_kod;rodzaj_umowy;kierunek;stopien_stud;tryb_stud;nr_sem
25/26-Z;200-IIE-2N-084;IIE-2N,1sem.,PP, IiE_2S_1sem_PP;IIE, niestacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IiE, niestacjonarne II stopnia, semstr 1, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;CWP;?wiczenia projektowe;8;2;;SOBOTA      ;25.10.2025;17:15;18:45;D-14, sala 307;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;N;1
25/26-Z;200-IIE-2N-084;IIE-2N,1sem.,PP, IiE_2S_1sem_PP;IIE, niestacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IiE, niestacjonarne II stopnia, semstr 1, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;W;wyk?ad;8;1;;PI?TEK      ;07.11.2025;17:00;18:30;online, sala online;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;N;1
25/26-Z;200-IIE-2N-154;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Modu? bada? naukowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;8;1;;SOBOTA      ;20.12.2025;11:30;13:00;D-14, sala 219;Stawowy Adam;dr hab. in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-377;IIE-2N,3sem,MO;IIE, niestacjonarne II stopnia, 3 semestr, modu? ogólny od 24/25-Z;Analityka aplikacji webowych;POL;200-000;200-000;CWP;?wiczenia projektowe;12;1;;NIEDZIELA   ;16.11.2025;09:45;11:15;D-14a, sala 3.7;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-379;IIE-2N,1sem.,PP;IIE, niestacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Ekonometria danych panelowych;POL;200-000;200-000;W;wyk?ad;12;1;;PI?TEK      ;07.11.2025;18:45;21:00;online, sala online;Lach ?ukasz;dr hab.;200-305;UP;IIE;2;N;1
25/26-Z;200-IIE-2N-382;IiE-2N,3sem,HES;IiE, niestacjonarne II stopnia, 3 semestr, przedmioty humanistyczne;Kulturowe aspekty procesów organizacyjnych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;6;1;;NIEDZIELA   ;30.11.2025;08:00;09:30;D-14a, sala 2.1;Czekierda Piotr;mgr;200-302;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-383;IIE-2N,1sem.,PP;IIE, niestacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;12;1;;SOBOTA      ;10.01.2026;11:30;13:00;D-14a, sala 2.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;N;1
25/26-Z;200-IIE-2N-391;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Sieci neuronowe i uczenie g??bokie;POL;200-000;200-000;CWP;?wiczenia projektowe;14;1;;SOBOTA      ;10.01.2026;09:45;11:15;D-14a, sala 3.7;Puka Rados?aw;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-391;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Sieci neuronowe i uczenie g??bokie;POL;200-000;200-000;CWP;?wiczenia projektowe;14;1;;SOBOTA      ;06.12.2025;09:45;11:15;D-14a, sala 3.7;Puka Rados?aw;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-391;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Sieci neuronowe i uczenie g??bokie;POL;200-000;200-000;CWP;?wiczenia projektowe;14;2;;SOBOTA      ;15.11.2025;11:30;13:00;D-14a, sala 3.6;Puka Rados?aw;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-392;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;CWP;?wiczenia projektowe;14;2;;SOBOTA      ;20.12.2025;13:45;15:15;D-14a, sala 3.6;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-392;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;W;wyk?ad;12;1;;PI?TEK      ;28.11.2025;17:00;18:30;online, sala online;Jankowski Rafa?;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-392;IIE-2N,3sem,PP;IIE, niestacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;W;wyk?ad;12;1;;PI?TEK      ;03.10.2025;18:45;20:15;online, sala online;Jankowski Rafa?;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-395;IIE-2N,3sem,MO, IIE-2N,3sem,MS;IIE, niestacjonarne II stopnia, 3 semestr, modu? ogólny od 24/25-Z, IIE, niestacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;CWP;?wiczenia projektowe;12;1;;NIEDZIELA   ;21.12.2025;09:45;11:15;D-14, sala 319;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-395;IIE-2N,3sem,MO, IIE-2N,3sem,MS;IIE, niestacjonarne II stopnia, 3 semestr, modu? ogólny od 24/25-Z, IIE, niestacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;CWP;?wiczenia projektowe;12;1;;NIEDZIELA   ;21.12.2025;11:30;13:00;D-14, sala 319;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-395;IIE-2N,3sem,MO, IIE-2N,3sem,MS;IIE, niestacjonarne II stopnia, 3 semestr, modu? ogólny od 24/25-Z, IIE, niestacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;CWP;?wiczenia projektowe;12;1;;SOBOTA      ;04.10.2025;13:45;15:15;D-14, sala 307;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;N;3
25/26-Z;200-IIE-2N-398;IIE-2N,1sem.,PP;IIE, niestacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Zaawansowane programowanie w j?zyku Python;POL;200-000;200-000;CWP;?wiczenia projektowe;14;1;;NIEDZIELA   ;21.12.2025;08:00;09:30;D-14a, sala 3.7;Basiura Beata;dr;200-301;UP;IIE;2;N;1
25/26-Z;200-IIE-2S-039;IIE-2S,2s,PP, IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Ekonometria finansowa i dynamiczna;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;21.01.2026;13:15;14:45;D-14, sala 319;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-039;IIE-2S,2s,PP, IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Ekonometria finansowa i dynamiczna;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;07.01.2026;13:15;14:45;D-14, sala 319;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-039;IIE-2S,2s,PP, IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Ekonometria finansowa i dynamiczna;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;?RODA       ;29.10.2025;11:30;13:00;D-14, sala 319;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-039;IIE-2S,2s,PP, IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Ekonometria finansowa i dynamiczna;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;01.10.2025;13:15;14:45;D-14, sala 319;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-039;IIE-2S,2s,PP, IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Ekonometria finansowa i dynamiczna;POL;200-000;200-000;W;wyk?ad;30;1;;WTOREK      ;21.10.2025;11:30;13:00;online, sala online;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-041;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Ekonomia matematyczna;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;10.11.2025;09:45;11:15;D-14a, sala 1.6;Gurgul Henryk;prof. dr hab. in?.;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;03.12.2025;18:00;20:15;D-14, sala 307;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;17.11.2025;15:30;17:45;D-14a, sala 3.7;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;?RODA       ;21.01.2026;11:30;13:00;D-14a, sala 2.1;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;?RODA       ;10.12.2025;11:30;13:00;D-14a, sala 2.1;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;08.10.2025;11:30;13:00;online, sala online;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-068;IIE-2S,1s,PP, IIE-2S,2s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe, IIE, stacjonarne II stopnia, 2 semestr, przedmioty podstawowe;Hurtownie danych;POL;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;01.10.2025;11:30;13:00;online, sala online;Pali?ski Andrzej;dr hab. in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-084;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;CWP;?wiczenia projektowe;15;2;;?RODA       ;14.01.2026;09:45;11:15;D-14, sala 307;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-084;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;CWP;?wiczenia projektowe;15;1;;?RODA       ;03.12.2025;08:00;10:15;D-14, sala 307;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-084;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;?RODA       ;17.12.2025;08:00;09:30;D-14a, sala 3.2;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-084;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;In?ynieria oprogramowania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;?RODA       ;17.12.2025;11:30;13:00;D-14a, sala 3.2;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-154;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Modu? bada? naukowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;PONIEDZIA?EK;12.01.2026;15:00;16:30;D-14, sala 116;Stawowy Adam;dr hab. in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-222;IiE-2S,3sem,HES;IiE, stacjonarne II stopnia, 3 semestr, przedmioty humanistyczne;Psychologia przywództwa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;CZWARTEK    ;30.10.2025;09:45;11:15;D-14, sala 116;Staszkiewicz Marzena;dr;200-302;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-276;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Text mining;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;WTOREK      ;16.12.2025;16:45;18:15;D-14, sala 307;Machno Artur;dr;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-276;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Text mining;POL;200-000;200-000;W;wyk?ad;15;1;;WTOREK      ;27.01.2026;11:30;13:00;online, sala online;Machno Artur;dr;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-276;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Text mining;POL;200-000;200-000;W;wyk?ad;15;1;;WTOREK      ;18.11.2025;15:30;17:45;online, sala online;Machno Artur;dr;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-377;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Analityka aplikacji webowych;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;CZWARTEK    ;02.10.2025;08:00;09:30;D-14, sala 307;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-379;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Ekonometria danych panelowych;POL;200-000;200-000;CWP;?wiczenia projektowe;15;2;;CZWARTEK    ;02.10.2025;08:00;09:30;D-14, sala 319;Choczy?ska Agnieszka;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-379;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Ekonometria danych panelowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;2;;CZWARTEK    ;30.10.2025;09:45;11:15;D-14a, sala 0.2;Choczy?ska Agnieszka;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-379;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Ekonometria danych panelowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;PI?TEK      ;10.10.2025;08:00;09:30;D-14a, sala 2.2;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-380;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Ekonometria przestrzenna;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;?RODA       ;17.12.2025;09:45;11:15;D-14, sala 319;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-380;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Ekonometria przestrzenna;POL;200-000;200-000;W;wyk?ad;15;1;;WTOREK      ;04.11.2025;13:15;14:45;online, sala online;Wójtowicz Tomasz;dr hab.;200-305;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-383;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PI?TEK      ;30.01.2026;08:00;09:30;D-14a, sala 2.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-383;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;?RODA       ;14.01.2026;09:45;11:15;D-14a, sala 1.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-383;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;?RODA       ;26.11.2025;08:00;10:15;D-14a, sala 1.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-383;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;PI?TEK      ;19.12.2025;09:45;11:15;D-14a, sala 2.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-383;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Makroekonomia gospodarki otwartej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;05.11.2025;16:45;18:15;D-14a, sala 1.2;Trela Mariusz;dr in?.;200-304;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;13.10.2025;08:00;09:30;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;06.10.2025;08:00;09:30;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;17.11.2025;08:00;10:15;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;19.11.2025;08:00;10:15;online, sala online;Wolak Jacek;dr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;PI?TEK      ;05.12.2025;11:30;13:00;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;PI?TEK      ;28.11.2025;10:30;12:45;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-385;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Uczenie maszynowe;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;PI?TEK      ;07.11.2025;11:30;13:00;D-14, sala 307;Tora Justyna;mgr;200-305;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-391;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Sieci neuronowe i uczenie g??bokie;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;15.12.2025;16:45;18:15;D-14, sala 307;Duda Jerzy;dr hab. in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-391;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Sieci neuronowe i uczenie g??bokie;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;20.10.2025;13:15;14:45;online, sala online;Duda Jerzy;dr hab. in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-392;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;14.01.2026;11:30;13:00;D-14, sala 307;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-392;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;08.10.2025;11:30;13:00;D-14, sala 307;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-392;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;?RODA       ;28.01.2026;13:15;14:45;D-14, sala 307;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-392;IiE-2S,3sem,PP;IIE, stacjonarne II stopnia, 3 semestr, przedmioty podstawowe;Systemy Big Data i noSQL;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;?RODA       ;03.12.2025;10:30;12:45;D-14, sala 307;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-393;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Techniki tworzenia skalowalnych aplikacji webowych;POL;200-000;200-000;W;wyk?ad;15;1;;WTOREK      ;18.11.2025;13:00;15:15;online, sala online;Duda Jerzy;dr hab. in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-395;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;?RODA       ;14.01.2026;08:00;09:30;D-14, sala 319;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-395;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;?RODA       ;29.10.2025;08:00;09:30;D-14, sala 319;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-395;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;10.11.2025;08:00;09:30;online, sala online;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-395;IiE-2S,3sem,MS;IiE, stacjonarne II stopnia, 3 semestr, modu? specjalistyczny;Workflow - zarz?dzanie procesami biznesowymi;POL;200-000;200-000;W;wyk?ad;15;1;;PONIEDZIA?EK;27.10.2025;08:00;09:30;online, sala online;Gawe? Bart?omiej;dr in?.;200-301;UP;IIE;2;S;3
25/26-Z;200-IIE-2S-398;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Zaawansowane programowanie w j?zyku Python;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;PI?TEK      ;21.11.2025;08:00;10:15;D-14, sala 307;Basiura Beata;dr;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-398;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Zaawansowane programowanie w j?zyku Python;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;PI?TEK      ;12.12.2025;08:00;09:30;D-14, sala 307;Basiura Beata;dr;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-398;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Zaawansowane programowanie w j?zyku Python;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PI?TEK      ;17.10.2025;11:30;13:00;D-14, sala 319;Skalna Iwona;dr hab.;200-301;UP;IIE;2;S;1
25/26-Z;200-IIE-2S-398;IIE-2S,1s,PP;IIE, stacjonarne II stopnia, 1 semestr, przedmioty podstawowe;Zaawansowane programowanie w j?zyku Python;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;PI?TEK      ;03.10.2025;11:30;13:00;D-14, sala 319;Skalna Iwona;dr hab.;200-301;UP;IIE;2;S;1
25/26-Z;200-IMG-2S-026;IMG-2S-3sem,PP;Imternational Management (kierunek),3 semestr, przedmioty podstawowe;Corporate Social Responsibility;ANG;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;WTOREK      ;27.01.2026;11:30;13:00;D-14a, sala 3.2;Klimkiewicz Katarzyna;dr in?.;200-302;UP;IMG;2;S;3
25/26-Z;200-IMG-2S-026;IMG-2S-3sem,PP;Imternational Management (kierunek),3 semestr, przedmioty podstawowe;Corporate Social Responsibility;ANG;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;15.10.2025;11:30;13:00;D-14a, sala 2.1;Klimkiewicz Katarzyna;dr in?.;200-302;UP;IMG;2;S;3
